season,player,position,age,team,games,player_efficiency_rating,points,rebounds,assists,steals,blocks
1998,Jeff Hornacek,SG,34,UTA,80,19.3,1139,270,349,109,15
1998,Jeff Nordgaard,PF,24,MIL,13,11.6,18,14,3,2,0
1998,Jerald Honeycutt,PF,23,MIL,38,11.8,245,93,33,20,6
1998,Jermaine O'Neal,PF,19,POR,60,12.7,269,201,17,15,58
1998,Jerome Kersey,SF,35,SEA,37,12.6,234,135,44,52,14
1998,Jerome Williams,PF,24,DET,77,16.3,410,379,48,51,10
1998,Jerry Stackhouse,SF,23,PHI,22,14.9,353,76,67,31,21
1998,Jerry Stackhouse,SG,23,DET,57,16.8,896,190,174,58,38
1998,Jim Jackson,SG,27,PHI,48,13.1,657,227,223,41,6
1998,Jim Jackson,SG,27,GSW,31,13.2,585,173,158,38,2
1998,Jim McIlvaine,C,25,SEA,78,9.5,247,259,19,24,137
1998,Jimmy Oliver,SG,28,WAS,1,19.7,5,2,1,0,0
1998,Joe Dumars,SG,34,DET,72,14.3,943,104,253,44,2
1998,Joe Kleine,C,36,CHI,46,5.5,93,77,30,4,5
1998,Joe Smith,PF,22,GSW,49,15.1,846,338,67,44,38
1998,Joe Smith,PF,22,PHI,30,12.9,309,133,27,18,13
1998,Joe Stephens,SF,25,HOU,7,17.7,27,6,1,2,0
1998,Joe Wolf,PF,33,DEN,57,5.1,87,126,30,20,7
1998,John Crotty,PG,28,POR,26,7,96,32,63,10,1
1998,John Starks,SG,32,NYK,82,14.3,1059,230,219,78,5
1998,John Stockton,PG,35,UTA,64,21.8,770,166,543,89,10
1998,John Thomas,PF,22,BOS,33,10.2,108,70,13,19,9
1998,John Thomas,PF,22,TOR,21,6.8,43,36,4,3,3
1998,John Wallace,SF,23,TOR,82,14.8,1147,373,110,62,101
1998,Johnny Newman,SF,34,DEN,74,14.9,1089,141,138,77,24
1998,Johnny Taylor,SF,23,ORL,12,4.4,38,13,1,3,2
1998,Jon Barry,SG,28,LAL,49,13.3,121,37,51,24,3
1998,Jud Buechler,SF,29,CHI,74,14.1,198,77,49,22,15
1998,Juwan Howard,PF,24,WAS,64,15.2,1184,449,208,82,23
1998,Karl Malone,PF,34,UTA,81,27.9,2190,834,316,96,70
1998,Kebu Stewart,PF,24,PHI,15,14,40,31,2,5,2
1998,Keith Askins,SF,30,MIA,46,5.5,111,101,29,27,12
1998,Keith Booth,SF,23,CHI,6,13.8,10,4,1,0,0
1998,Keith Closs,C,21,LAC,58,14,232,168,19,12,81
1998,Keith Van,PF,22,NJN,62,15.7,1219,408,106,64,25
1998,Kelvin Cato,C,23,POR,74,13.3,282,252,23,29,94
1998,Kendall Gill,SF,29,NJN,81,14.9,1087,391,200,156,64
1998,Kenny Anderson,PG,27,POR,45,13.3,567,134,245,61,1
1998,Kenny Anderson,PG,27,BOS,16,20.4,179,39,100,26,0
1998,Kerry Kittles,SG,23,NJN,77,17.5,1328,362,176,132,37
1998,Kevin Edwards,SG,32,NJN,27,8.1,91,34,26,21,0
1998,Kevin Edwards,SG,32,ORL,12,13.1,59,20,13,5,1
1998,Kevin Garnett,PF,21,MIN,82,20.4,1518,786,348,139,150
1998,Kevin Johnson,PG,31,PHO,50,15.6,476,164,245,27,8
1998,Kevin Ollie,PG,25,DAL,16,7.9,46,21,32,6,0
1998,Kevin Ollie,PG,25,ORL,19,9.9,77,18,33,7,0
1998,Kevin Salvadori,C,27,SAC,16,2.1,5,20,3,0,11
1998,Kevin Willis,PF,35,HOU,81,18.3,1305,679,78,55,38
1998,Khalid Reeves,PG,25,DAL,82,13.1,717,185,230,80,10
1998,Kiwane Garris,SG,23,DEN,28,8.7,68,19,28,7,1
1998,Kobe Bryant,SG,19,LAL,79,18.5,1220,242,199,74,40
1998,Kurt Thomas,PF,25,DAL,5,6.4,37,24,3,1,0
1998,Lamond Murray,SF,24,LAC,79,17.8,1220,484,142,118,54
1998,LaPhonso Ellis,SF,27,DEN,76,14.4,1083,544,213,65,49
1998,Larry Johnson,SF,28,NYK,70,15.8,1087,401,150,40,13
1998,Larry Robinson,SF,30,VAN,6,15.8,17,12,1,4,0
1998,Latrell Sprewell,SG,27,GSW,14,15.1,299,51,68,19,5
1998,Lawrence Funderburke,PF,27,SAC,52,16.2,493,234,63,19,15
1998,Lawrence Moten,SG,25,WAS,8,-0.2,9,1,3,0,0
1998,Ledell Eackles,SG,31,WAS,42,12.2,218,75,16,17,0
1998,Lee Mayberry,PG,27,VAN,79,9.2,363,114,349,65,10
1998,Lindsey Hunter,PG,27,DET,71,12.4,862,247,224,123,10
1998,Litterial Green,PG,27,MIL,21,5.4,25,7,16,4,0
1998,Lloyd Daniels,SG,30,TOR,6,13.5,34,7,4,3,2
1998,Lorenzen Wright,C,22,LAC,69,13.6,623,606,55,55,87
1998,Lorenzo Williams,PF,28,WAS,14,14.1,26,26,3,2,3
1998,Loy Vaught,PF,29,LAC,10,7.8,75,65,7,4,2
1998,Luc Longley,C,29,CHI,58,13.5,663,341,161,34,62
1998,Lucious Harris,SG,27,NJN,50,10.4,191,52,42,42,5
1998,Mahmoud Abdul-Rauf,PG,28,SAC,31,10.5,227,37,58,16,1
1998,Malik Rose,PF,23,SAS,53,10.1,158,90,19,21,7
1998,Malik Sealy,SF,27,DET,77,12.8,591,219,100,65,20
1998,Marcus Camby,C,23,TOR,63,15.9,765,466,111,68,230
1998,Mario Bennett,PF,24,LAL,45,22.2,177,126,18,19,11
1998,Mario Elie,SF,34,HOU,73,12.9,612,156,221,81,8
1998,Mark Bryant,C,32,PHO,70,10.2,291,244,46,36,15
1998,Mark Davis,SF,24,PHI,71,10.9,282,158,73,49,18
1998,Mark Hendrickson,PF,23,SAC,48,9.4,163,143,41,26,9
1998,Mark Jackson,PG,32,IND,82,17.2,678,322,713,84,2
1998,Mark Pope,SF,25,IND,28,3.4,39,26,7,3,6
1998,Mark Price,PG,33,ORL,63,14.9,597,129,297,53,5
1998,Mark Strickland,PF,27,MIA,51,17.4,349,213,26,18,34
1998,Mark West,C,37,IND,15,5.1,23,15,2,2,4
1998,Marko Milic,SF,20,PHO,33,18.4,92,25,12,10,0
1998,Martin Muursepp,PF,23,DAL,41,14.9,233,114,30,29,14
1998,Marty Conlon,C,30,MIA,18,17.2,88,46,12,9,5
1998,Matt Bullard,SF,30,HOU,67,13.8,466,146,60,31,24
1998,Matt Geiger,C,28,CHH,78,20.2,885,521,78,68,87
1998,Matt Maloney,PG,26,HOU,78,10.5,669,142,219,62,5
1998,Maurice Taylor,PF,21,LAC,71,16.1,815,296,53,34,40
1998,Michael Cage,C,36,NJN,79,10.1,106,308,32,45,44
1998,Michael Curry,SG,29,MIL,82,9.1,543,98,137,56,14
1998,Michael Finley,SF,24,DAL,82,19.3,1763,438,405,132,30
1998,Michael Jordan,SG,34,CHI,82,25.2,2357,475,283,141,45
1998,Michael McDonald,C,28,CHH,1,-22.1,0,1,0,0,0
1998,Michael Smith,PF,25,SAC,18,12.9,69,100,29,15,9
1998,Michael Smith,PF,25,VAN,30,15,182,206,59,26,6
1998,Michael Stewart,C,22,SAC,81,12.9,375,536,61,29,195
1998,Micheal Williams,PG,31,MIN,25,13.9,64,14,32,9,2
1998,Mitch Richmond,SG,32,SAC,70,20.4,1623,229,279,88,15
1998,Mitchell Butler,SG,27,CLE,18,4.8,37,22,18,8,0
1998,Monty Williams,SF,26,SAS,72,11.3,453,179,89,34,24
1998,Mookie Blaylock,PG,30,ATL,70,16.1,921,341,469,183,21
1998,Muggsy Bogues,PG,33,CHH,2,20.6,6,1,4,2,0
1998,Muggsy Bogues,PG,33,GSW,59,12.3,341,131,327,65,3
1998,Nate McMillan,SG,33,SEA,18,12.7,62,40,55,14,4
1998,Nick Anderson,SF,30,ORL,58,19.6,890,297,119,72,23
1998,Nick Van,PG,26,LAL,64,17.8,881,194,442,64,6
1998,Olden Polynice,C,33,SAC,70,14.7,550,439,107,37,45
1998,Oliver Miller,C,27,TOR,64,12.8,401,400,196,58,72
1998,Othella Harrington,PF,24,HOU,58,13.7,350,207,24,10,27
1998,Otis Thorpe,PF,35,VAN,47,13,528,371,161,30,23
1998,Otis Thorpe,PF,35,SAC,27,14.4,224,166,61,18,7
1998,P.J. Brown,PF,28,MIA,74,15,707,635,103,66,98
1998,Patrick Ewing,C,35,NYK,26,23.3,540,265,28,16,58
1998,Pervis Ellison,PF,30,BOS,33,13.1,100,109,31,20,31
1998,Pete Chilcutt,PF,29,VAN,82,12.6,405,306,104,53,37
1998,Pete Myers,SG,34,NYK,9,16.3,14,10,3,4,0
1998,Pooh Richardson,PG,31,LAC,69,10.3,289,96,226,44,3
1998,Popeye Jones,PF,27,TOR,14,13.4,120,102,18,10,3
1998,Priest Lauderdale,C,24,DEN,39,10,144,100,21,7,17
1998,Randy Brown,PG,29,CHI,71,10.1,288,94,151,71,12
1998,Randy Livingston,PG,22,ATL,12,5.2,10,6,5,7,2
1998,Rasheed Wallace,PF,23,POR,77,14.9,1124,478,195,75,88
1998,Ray Allen,SG,22,MIL,82,16.2,1602,405,356,111,12
1998,Reggie Geary,PG,24,SAS,62,6.8,152,67,74,37,12
1998,Reggie Hanson,SF,29,BOS,8,6.9,6,6,1,2,1
1998,Reggie Jordan,SG,30,MIN,57,15.3,149,97,50,35,9
1998,Reggie Miller,SG,32,IND,81,19.8,1578,232,171,78,11
1998,Reggie Slater,PF,27,TOR,78,12.4,625,305,74,45,30
1998,Rex Chapman,SG,30,PHO,68,14.4,1082,173,203,71,14
1998,Rex Walters,SG,27,PHI,19,9.7,42,9,21,5,0
1998,Rex Walters,SG,27,MIA,19,14.2,38,15,14,3,1
1998,Rick Brunson,PG,25,POR,38,9.6,162,56,100,25,3
1998,Rick Fox,SF,28,LAL,82,12.5,983,358,276,100,48
1998,Rick Mahorn,C,39,DET,59,7.8,141,195,15,14,7
1998,Ricky Pierce,SG,38,MIL,39,9.8,151,45,34,9,0
1998,Rik Smits,C,31,IND,73,19.9,1216,505,101,40,88
1998,Robert Horry,PF,27,LAL,72,14.4,536,542,163,112,94
1998,Robert Pack,PG,28,DAL,12,9,94,34,42,20,1
1998,Rod Strickland,PG,31,WAS,76,19.6,1349,405,801,126,25
1998,Rodney Rogers,SF,26,LAC,76,15.8,1149,424,202,93,38
1998,Rodrick Rhodes,SF,24,HOU,58,7.7,337,70,110,62,10
1998,Ron Harper,PG,34,CHI,82,14.7,764,290,241,108,48
1998,Ron Mercer,SG,21,BOS,80,14.1,1221,280,176,125,17
1998,Rony Seikaly,C,32,ORL,47,15.8,704,357,69,25,39
1998,Rony Seikaly,C,32,NJN,9,6.8,42,36,8,3,4
1998,Roy Rogers,PF,24,BOS,9,8.2,7,5,1,2,4
1998,Roy Rogers,PF,24,TOR,6,3.9,13,12,1,1,4
1998,Rusty LaRue,PG,24,CHI,14,7.3,49,8,5,3,1
1998,Sam Cassell,PG,28,NJN,75,21,1471,228,603,121,20
1998,Sam Mack,SF,27,VAN,57,12.4,616,133,101,41,11
1998,Sam Mitchell,SF,34,MIN,81,15.8,1000,385,107,64,22
1998,Sam Perkins,PF,36,SEA,81,13.6,580,255,113,62,29
1998,Samaki Walker,PF,21,DAL,41,14.4,365,302,24,30,40
1998,Scot Pollard,C,22,DET,33,13.3,89,74,9,8,10
1998,Scott Brooks,PG,32,CLE,43,13.9,79,30,49,18,3
1998,Scott Burrell,SF,27,CHI,80,15.7,416,198,65,64,37
1998,Scott Williams,C,29,PHI,58,12.1,237,211,29,17,21
1998,Scottie Pippen,SF,32,CHI,44,20.4,841,227,254,79,43
1998,Sean Elliott,SF,29,SAS,36,9.5,334,124,62,24,14
1998,Sean Higgins,SF,29,POR,2,-15.1,0,0,0,2,0
1998,Sean Rooks,C,28,LAL,41,13.4,139,118,24,2,23
1998,Shandon Anderson,SG,24,UTA,82,15.7,681,227,89,66,18
1998,Shaquille O'Neal,C,25,LAL,60,28.8,1699,681,142,39,144
1998,Shareef Abdur-Rahim,SF,21,VAN,82,21.1,1829,581,213,89,76
1998,Sharone Wright,C,25,TOR,7,10.7,16,9,4,0,0
1998,Shawn Bradley,C,25,DAL,64,17.7,731,518,60,51,214
1998,Shawn Kemp,PF,28,CLE,80,17.5,1442,745,197,108,90
1998,Shawn Respert,SG,25,TOR,47,12.9,257,73,44,29,1
1998,Shawn Respert,SG,25,DAL,10,10.3,82,27,17,5,0
1998,Shawnelle Scott,C,25,CLE,41,10.6,44,59,8,6,8
1998,Shea Seals,SG,22,LAL,4,4.9,4,4,0,1,0
1998,Sherman Douglas,PG,31,NJN,80,15.6,639,135,319,55,7
1998,Spud Webb,PG,34,ORL,4,3.2,12,3,5,1,0
1998,Stacey Augmon,SG,29,POR,71,10.3,403,235,88,57,32
1998,Stanley Roberts,C,27,MIN,74,11.9,457,363,27,24,72
1998,Stephen Howard,SF,27,SEA,13,9.8,25,12,3,3,1
1998,Stephon Marbury,PG,20,MIN,82,16.3,1450,230,704,104,7
1998,Steve Henson,PG,29,DET,23,14.1,36,2,4,1,0
1998,Steve Kerr,PG,32,CHI,50,12.9,376,77,96,26,5
1998,Steve Nash,PG,23,PHO,76,15.6,691,160,262,63,4
1998,Steve Smith,SG,28,ATL,73,18.8,1464,309,292,75,29
1998,Stojko Vrankovic,C,34,LAC,65,9.4,195,263,36,11,66
1998,Tariq Abdul-Wahad,SG,23,SAC,59,10.1,376,116,51,35,13
1998,Terrell Brandon,PG,27,MIL,50,20.2,841,176,387,111,17
1998,Terry Cummings,PF,36,PHI,44,12.9,233,148,21,22,5
1998,Terry Cummings,PF,36,NYK,30,14.6,234,135,26,16,5
1998,Terry Davis,PF,30,WAS,74,10.5,323,480,30,41,24
1998,Terry Dehere,PG,26,SAC,77,10.8,489,106,196,52,4
1998,Terry Mills,PF,30,MIA,50,7.7,212,152,39,19,9
1998,Terry Porter,PG,34,MIN,82,17.3,777,168,271,63,16
1998,Theo Ratliff,C,24,DET,24,13,157,121,15,12,55
1998,Theo Ratliff,C,24,PHI,58,17.2,652,426,42,38,203
1998,Tim Breaux,SF,27,MIL,6,11.6,10,2,2,2,1
1998,Tim Duncan,PF,21,SAS,82,22.6,1731,977,224,55,206
1998,Tim Hardaway,PG,31,MIA,81,20.6,1528,299,672,136,16
1998,Tim Kempton,PF,34,ORL,3,-5.1,0,1,1,0,0
1998,Tim Kempton,PF,34,TOR,5,0.4,4,5,2,1,2
1998,Tim Legler,SG,31,WAS,8,-4.5,9,4,3,1,0
1998,Tim Thomas,SF,20,PHI,77,14.9,845,288,90,54,17
1998,Todd Day,SG,28,MIA,5,14.8,30,6,7,7,0
1998,Todd Fuller,C,23,GSW,57,11.8,227,196,10,6,16
1998,Tom Chambers,PF,38,PHI,1,31.5,6,2,0,2,0
1998,Tom Gugliotta,SF,28,MIN,41,20.5,823,356,167,61,22
1998,Tom Hammonds,PF,30,MIN,57,12.1,346,271,36,15,17
1998,Toni Kukoc,SF,29,CHI,74,17.3,984,327,314,76,37
1998,Tony Battie,PF,21,DEN,65,13.3,544,351,60,54,69
1998,Tony Delk,PG,24,CHH,3,2.4,8,2,3,0,0
1998,Tony Delk,PG,24,GSW,74,13.3,773,170,169,73,12
1998,Tony Dumas,SG,25,CLE,7,5.4,14,5,5,0,0
1998,Tony Farmer,C,28,CHH,27,13.9,67,32,5,10,4
1998,Tony Massenburg,C,30,VAN,61,14.9,396,232,21,25,24
1998,Tony Smith,PG,29,MIL,7,6.4,19,7,10,5,2
1998,Tracy McGrady,SF,18,TOR,64,17.4,451,269,98,49,61
1998,Tracy Murray,SF,26,WAS,82,17.3,1238,277,84,67,25
1998,Travis Best,PG,25,IND,82,13.6,535,122,281,85,5
1998,Travis Knight,C,23,BOS,74,13.6,482,365,104,54,82
1998,Travis Williams,SF,28,CHH,39,13.7,136,92,20,18,5
1998,Troy Hudson,PG,21,UTA,8,19.1,12,2,4,2,0
1998,Tyrone Corbin,SF,35,ATL,79,12,806,362,173,105,7
1998,Tyrone Hill,PF,29,MIL,57,13.6,571,608,88,67,30
1998,Tyus Edney,PG,24,BOS,52,17.8,277,55,139,51,1
1998,Vernon Maxwell,SG,32,ORL,11,9.4,81,13,12,2,1
1998,Vernon Maxwell,SG,32,CHH,31,13.2,210,44,40,14,3
1998,Vin Baker,C,26,SEA,82,20.4,1574,656,152,91,86
1998,Vincent Askew,SG,31,POR,30,6.7,66,68,38,19,5
1998,Vinny Del,SG,31,SAS,54,11.1,513,152,183,39,6
1998,Vitaly Potapenko,C,22,CLE,80,11,570,313,57,27,28
1998,Vlade Divac,C,29,CHH,64,19.4,667,518,172,83,94
1998,Voshon Lenard,SG,24,MIA,81,13.3,1020,292,180,58,16
1998,Walt Williams,SF,27,TOR,28,13,348,118,69,40,23
1998,Walt Williams,SF,27,POR,31,14,260,82,53,19,12
1998,Walter McCarty,SF,23,BOS,82,11.6,788,364,177,110,44
1998,Wesley Person,SG,26,CLE,82,15.1,1204,363,188,129,49
1998,Will Perdue,C,32,SAS,79,14.8,394,535,57,22,50
1998,William Cunningham,C,23,UTA,6,8.7,8,8,1,2,0
1998,William Cunningham,C,23,PHI,1,33.3,0,2,0,0,0
1998,Willie Burton,SF,29,SAS,13,21.4,27,9,1,2,2
1998,Xavier McDaniel,SF,34,NJN,20,4.3,25,31,9,3,2
1998,Yinka Dare,C,25,NJN,10,4.5,12,17,1,0,2
1998,Zan Tabak,C,27,TOR,39,9.9,248,154,36,15,27
1998,Zan Tabak,C,27,BOS,18,9.2,59,58,12,5,11
1998,Zydrunas Ilgauskas,C,22,CLE,82,19.7,1139,723,71,52,135
1997,A.C. Green,PF,33,PHO,27,11.6,153,138,17,18,1
1997,A.C. Green,PF,33,DAL,56,12.6,444,518,52,52,15
1997,Aaron McKie,SG,24,POR,41,9.1,170,93,84,34,15
1997,Aaron McKie,SG,24,DET,42,14.8,263,128,77,43,7
1997,Aaron Williams,C,25,DEN,1,19.1,6,5,0,0,3
1997,Aaron Williams,PF,25,VAN,32,16.4,197,138,15,16,26
1997,Acie Earl,C,26,TOR,38,10,162,85,18,12,27
1997,Acie Earl,C,26,MIL,9,18.6,26,11,2,3,1
1997,Adam Keefe,C,26,UTA,62,11.7,235,216,32,30,13
1997,Adrian Caldwell,PF,30,NJN,18,5.1,29,56,5,8,1
1997,Adrian Caldwell,PF,30,PHI,27,8.8,72,111,7,8,7
1997,Alan Henderson,PF,24,ATL,30,15,199,116,23,21,6
1997,Aleksandar Djordjevic,SG,29,POR,8,12.5,25,5,5,0,0
1997,Allan Houston,SG,25,NYK,81,11.3,1197,240,179,41,18
1997,Allen Iverson,PG,21,PHI,76,18,1787,312,567,157,24
1997,Alonzo Mourning,C,26,MIA,66,21.6,1310,656,104,56,189
1997,Alton Lister,C,38,BOS,53,7.8,87,168,13,8,14
1997,Amal McCaskill,C,23,ORL,17,6.1,28,22,7,3,5
1997,Andrew DeClercq,C,23,GSW,71,12.5,375,298,32,33,27
1997,Andrew Lang,C,30,MIL,52,10.8,274,278,25,26,47
1997,Anfernee Hardaway,PG,25,ORL,59,21.4,1210,263,332,93,35
1997,Anthony Goldwire,PG,25,CHH,33,11.6,190,38,94,19,1
1997,Anthony Goldwire,PG,25,DEN,27,12.6,197,46,125,14,1
1997,Anthony Mason,PF,30,CHH,73,18.9,1186,829,414,76,33
1997,Anthony Miller,PF,25,ATL,1,-4.6,0,7,0,0,0
1997,Anthony Peeler,SG,27,VAN,72,13.8,1041,247,256,105,17
1997,Antoine Carr,PF,35,UTA,82,12.1,603,195,74,24,63
1997,Antoine Walker,PF,20,BOS,82,15.5,1435,741,262,105,53
1997,Antonio Davis,PF,28,IND,82,13.8,858,598,65,42,84
1997,Antonio Harvey,PF,26,SEA,6,23.2,15,10,1,0,4
1997,Antonio Lang,PF,24,CLE,64,8,171,127,33,33,30
1997,Antonio McDyess,PF,22,DEN,74,15.5,1352,537,106,62,126
1997,Armen Gilliam,PF,32,MIL,80,13.6,691,497,53,61,40
1997,Arvydas Sabonis,C,32,POR,69,21.8,928,547,146,63,84
1997,Ashraf Amaya,PF,25,WSB,31,8.8,40,52,3,7,3
1997,Avery Johnson,PG,31,SAS,76,15,800,147,513,96,15
1997,B.J. Armstrong,PG,29,GSW,49,12.9,389,74,126,25,2
1997,Ben Davis,PF,24,PHO,20,9.4,29,27,0,4,1
1997,Ben Wallace,PF,22,WSB,34,6,38,58,2,8,11
1997,Benoit Benjamin,C,32,TOR,4,8.9,13,9,1,1,0
1997,Bill Wennington,C,33,CHI,61,11.2,280,129,41,10,11
1997,Billy Owens,SF,27,SAC,66,13.6,724,392,187,62,25
1997,Bimbo Coles,PG,28,GSW,51,9.5,311,118,149,35,7
1997,Bison Dele,C,27,CHI,9,13.7,63,33,12,3,5
1997,Blue Edwards,SF,31,VAN,61,10,478,189,114,38,20
1997,Bo Outlaw,PF,25,LAC,82,16.3,625,454,157,94,142
1997,Bob Sura,SG,23,CLE,82,14.8,755,308,390,90,33
1997,Bobby Hurley,PG,25,SAC,49,10.4,143,38,146,27,3
1997,Bobby Phills,SG,27,CLE,69,13.9,866,245,233,113,21
1997,Brad Lohaus,PF,32,TOR,6,2.4,10,7,1,1,0
1997,Brent Barry,SG,25,LAC,59,15,442,110,154,51,15
1997,Brent Price,PG,28,HOU,25,12,126,29,65,17,0
1997,Brent Scott,PF,25,IND,16,7,19,9,3,1,1
1997,Brett Szabo,C,28,BOS,70,8.8,153,165,17,16,32
1997,Brian Evans,SF,23,ORL,14,11.7,20,8,7,1,2
1997,Brian Grant,PF,24,SAC,24,14.5,252,142,28,19,25
1997,Brian Shaw,PG,30,ORL,77,10.4,552,194,319,67,26
1997,Brooks Thompson,PG,26,UTA,2,-9.1,0,0,1,0,0
1997,Brooks Thompson,PG,26,DEN,65,13.7,445,96,179,55,2
1997,Bruce Bowen,SF,25,MIA,1,37.7,0,0,0,0,1
1997,Bryant Reeves,C,23,VAN,75,14.4,1213,610,160,29,67
1997,Bryant Stith,SG,26,DEN,52,14.4,774,217,133,60,20
1997,Bryon Russell,SF,26,UTA,81,13.7,873,331,123,129,27
1997,Buck Williams,PF,36,NYK,74,13.9,465,397,53,40,38
1997,Byron Scott,SG,35,LAL,79,13.5,526,118,99,46,16
1997,Calbert Cheaney,SG,25,WSB,79,11.1,837,268,114,77,18
1997,Carl Herrera,PF,30,SAS,75,10.6,597,340,50,62,53
1997,Carl Thomas,SG,27,CLE,19,8.5,21,13,8,2,1
1997,Carlos Rogers,PF,25,TOR,56,17,551,304,37,42,69
1997,Cedric Ceballos,SF,27,LAL,8,9.7,86,53,15,5,6
1997,Cedric Ceballos,SF,27,PHO,42,17.7,643,277,49,28,17
1997,Charles Barkley,PF,33,HOU,53,23,1016,716,248,69,25
1997,Charles Jones,PF,39,HOU,12,6.3,4,13,3,2,4
1997,Charles Oakley,PF,33,NYK,80,14.2,864,781,221,111,21
1997,Charles Smith,PF,31,SAS,19,10.6,88,65,14,13,22
1997,Charlie Ward,PG,26,NYK,79,11.1,409,220,326,83,15
1997,Cherokee Parks,PF,24,MIN,76,12.7,252,195,34,41,48
1997,Chris Carr,SG,22,MIN,55,13.3,337,113,48,24,10
1997,Chris Childs,PG,29,NYK,65,11.2,605,191,398,78,11
1997,Chris Dudley,C,31,POR,81,10.1,317,593,41,39,96
1997,Chris Gatling,PF,29,DAL,44,24.4,840,348,25,35,31
1997,Chris Gatling,PF,29,NJN,3,16.9,51,22,3,4,0
1997,Chris Jent,SF,27,NYK,3,16,6,1,1,0,0
1997,Chris Mills,SF,27,CLE,80,14.1,1072,497,198,86,41
1997,Chris Morris,SF,31,UTA,73,9.7,314,162,43,29,24
1997,Chris Mullin,SF,33,GSW,79,17.6,1143,317,322,130,33
1997,Chris Robinson,SG,22,VAN,41,9.4,188,71,65,28,9
1997,Chris Webber,PF,23,WSB,72,21.8,1445,743,331,122,137
1997,Chris Whitney,PG,25,WSB,82,15.2,430,104,182,49,4
1997,Christian Laettner,PF,27,ATL,82,19.1,1486,720,223,102,64
1997,Chucky Brown,SF,28,PHO,10,11.6,34,16,4,0,2
1997,Chucky Brown,SF,28,MIL,60,11.3,170,132,24,9,20
1997,Clarence Weatherspoon,SF,26,PHI,82,14.2,1003,679,140,74,86
1997,Clifford Robinson,SF,30,POR,81,13.1,1224,321,261,99,66
1997,Clifford Rozier,C,24,GSW,1,-7.2,0,0,0,0,0
1997,Clifford Rozier,C,24,TOR,41,14.7,189,234,31,24,44
1997,Clyde Drexler,SG,34,HOU,62,19.9,1114,373,354,119,36
1997,Corie Blount,PF,28,LAL,58,11.9,241,276,35,22,26
1997,Corliss Williamson,SF,23,SAC,79,14.3,915,326,124,60,49
1997,Cory Alexander,PG,23,SAS,80,14.3,577,123,254,82,16
1997,Craig Ehlo,SG,35,SEA,62,7.6,214,110,68,36,4
1997,Cuonzo Martin,SG,25,MIL,3,-19.9,0,1,1,0,0
1997,Dale Davis,PF,27,IND,80,15.1,832,772,59,60,77
1997,Dale Ellis,SF,36,DEN,82,12.9,1361,293,165,60,7
1997,Damon Stoudamire,PG,23,TOR,81,18.1,1634,330,709,123,13
1997,Dan Majerle,SF,31,MIA,36,13.2,390,162,116,54,14
1997,Dana Barros,PG,29,BOS,24,14,300,48,81,26,6
1997,Danny Ferry,PF,30,CLE,82,11.7,870,337,151,56,32
1997,Danny Manning,PF,30,PHO,77,17.9,1040,469,173,81,74
1997,Danny Schayes,PF,37,ORL,45,9.3,133,125,14,15,16
1997,Darrell Armstrong,PG,28,ORL,67,14.7,411,76,175,61,9
1997,Darrick Martin,PG,25,LAC,82,16.9,893,113,339,57,2
1997,Darrin Hancock,SF,25,MIL,9,1.1,4,5,4,2,0
1997,Darrin Hancock,SF,25,ATL,14,16.2,34,13,7,7,1
1997,Darrin Hancock,SF,25,SAS,1,18.3,4,0,1,0,0
1997,Darvin Ham,SF,23,DEN,35,8.2,80,56,14,8,8
1997,Darvin Ham,SF,23,IND,1,22.5,3,0,0,1,0
1997,David Robinson,C,31,SAS,6,31,106,51,8,6,6
1997,David Vaughn,PF,23,ORL,35,10.3,81,95,7,8,15
1997,David Wesley,PG,26,BOS,74,16.5,1240,264,537,162,13
1997,David Wingate,SG,33,SEA,65,9.3,236,74,80,44,5
1997,David Wood,PF,32,MIL,46,10.2,57,27,13,7,6
1997,Dean Garrett,C,30,MIN,68,17.7,542,495,38,40,95
1997,Dee Brown,PG,28,BOS,21,11.3,160,48,67,31,7
1997,Dell Curry,SG,32,CHH,68,15,1008,211,118,60,14
1997,Dell Demps,SG,26,ORL,2,1.9,2,0,0,1,0
1997,Dennis Rodman,PF,35,CHI,55,13.9,311,883,170,32,19
1997,Dennis Scott,SF,28,ORL,66,12.4,823,203,139,74,19
1997,Derek Fisher,PG,22,LAL,80,11,309,97,119,41,5
1997,Derek Harper,PG,35,DAL,75,12.9,753,137,321,92,12
1997,Derek Strong,PF,28,ORL,82,13.6,699,519,73,47,20
1997,Derrick Alston,C,24,ATL,2,-9,0,4,0,0,0
1997,Derrick Coleman,PF,29,PHI,57,17.3,1032,573,193,50,75
1997,Derrick McKey,SF,30,IND,50,10.6,400,241,135,47,30
1997,Detlef Schrempf,SF,34,SEA,61,18.3,1022,394,266,63,16
1997,Devin Gray,PF,24,SAC,3,15.8,8,9,2,3,0
1997,Devin Gray,PF,24,SAS,3,-7.1,10,5,0,1,0
1997,Dexter Boney,SG,26,PHO,8,10.2,19,6,0,2,1
1997,Dickey Simpkins,PF,24,CHI,48,6.5,91,92,31,5,5
1997,Dikembe Mutombo,C,30,ATL,80,19,1066,929,110,49,264
1997,Dino Radja,C,29,BOS,25,12.6,349,211,48,23,48
1997,Dominique Wilkins,SF,37,SAS,63,19.6,1145,402,119,39,31
1997,Don MacLean,SF,27,PHI,37,14.4,402,140,37,12,10
